ID,Education,Group_Age,Marital_Status,Income,Income_Class,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,NumOfPurchases,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Accepted_Rate,num_children,total_Mnt,has_children,AcceptedCmp6,Age_Group,Frequency,Monetary,Income_Score,R,F,M,I,RFMI_SCORE,RFMI_score,RFMI_Segment
1857,Middle Education,Old,Single,47139.0,Middle,1,1,06-03-2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,5,0,0,0,0,1,72,1,2,83,1,1,Old,7,83,3,5,1,2,3,5123,5123,High
3910,Middle Education,Adult,Single,83829.0,Upper,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,17,1,1,0,0,1,49,4,0,1862,0,1,Adult,17,1862,5,2,3,5,5,2355,2355,Medium
5207,High Education,Old,Married,53378.0,Middle,1,1,24-09-2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,19,0,0,0,0,1,61,1,2,793,1,1,Old,29,793,3,3,5,4,3,3543,3543,High
11114,Middle Education,Adult,Together,19656.0,Lower,1,0,08-02-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,6,0,0,0,0,0,54,0,1,84,1,0,Adult,9,84,1,1,2,2,1,1221,1221,Low
5429,High Education,Old,Married,45579.0,Middle,0,1,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,9,0,0,0,0,0,76,0,1,183,1,0,Old,10,183,3,5,2,2,3,5223,5223,High
9400,Low Education,Old,Single,85485.0,Upper,0,0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,18,0,0,0,0,0,66,0,0,1383,0,0,Old,19,1383,5,2,4,5,5,2455,2455,Medium
1740,Middle Education,Old,Married,55956.0,Middle,0,0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,14,0,0,0,0,0,80,1,0,999,0,0,Old,16,999,3,4,3,4,3,4343,4343,High
7488,High Education,Old,Single,64191.0,Middle,0,1,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,21,0,0,0,0,0,61,0,1,825,1,0,Old,24,825,4,4,5,4,4,4544,4544,High
195,Middle Education,Adult,Single,38808.0,Middle,1,0,26-08-2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,10,0,0,0,0,1,52,2,1,246,1,1,Adult,14,246,2,4,3,3,2,4332,4332,High
635,High Education,Adult,Married,57183.0,Middle,1,1,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,17,0,0,0,0,0,58,0,2,610,1,0,Adult,25,610,3,3,5,3,3,3533,3533,High
7527,High Education,Adult,Single,23748.0,Lower,1,0,21-11-2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,6,0,0,0,0,0,56,0,1,76,1,0,Adult,9,76,1,1,2,2,1,1221,1221,Low
10319,Middle Education,Adult,Married,66303.0,Middle,0,1,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,18,0,0,0,0,0,53,1,1,1286,1,0,Adult,22,1286,4,3,4,5,4,3454,3454,High
2296,High Education,Adult,Married,37368.0,Middle,1,0,16-12-2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,3,0,0,0,0,0,49,1,1,30,1,0,Adult,4,30,2,5,1,1,2,5112,5112,High
10637,Middle Education,Adult,Married,40800.0,Middle,1,2,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,6,0,0,0,1,0,60,0,3,99,1,0,Adult,8,99,2,2,2,2,2,2222,2222,Medium
2931,Middle Education,Adult,Single,71847.0,Upper,0,0,21-09-2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,22,0,1,0,0,0,46,1,0,1192,0,0,Adult,22,1192,5,1,4,5,5,1455,1455,Low
907,Middle Education,Adult,Married,46149.0,Middle,0,1,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,13,0,0,0,0,0,49,0,1,362,1,0,Adult,18,362,3,4,4,3,3,4433,4433,High
3698,Middle Education,Young,Together,78687.0,Upper,0,0,09-08-2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,18,1,0,0,0,1,41,2,0,2130,0,1,Young,19,2130,5,5,4,5,5,5455,5455,High
9516,Low Education,Adult,Single,49118.0,Middle,0,0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,26,0,0,1,0,1,53,3,0,1229,0,1,Adult,28,1229,3,1,5,5,3,1553,1553,Low
679,High Education,Old,Married,37633.0,Middle,1,1,20-09-2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,4,0,0,0,0,0,67,0,2,38,1,0,Old,6,38,2,3,1,1,2,3112,3112,High
7384,High Education,Old,Together,39767.0,Middle,0,0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,15,0,0,0,0,0,73,0,0,485,0,0,Old,17,485,2,5,3,3,2,5332,5332,High
5043,Low Education,Old,Married,26997.0,Lower,0,0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,11,0,0,0,0,0,73,0,0,434,0,0,Old,13,434,1,1,3,3,1,1331,1331,Low
5267,Middle Education,Adult,Single,33986.0,Lower,1,0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,4,0,0,0,0,0,54,0,1,44,1,0,Adult,5,44,2,3,1,1,2,3112,3112,High
339,High Education,Adult,Married,57091.0,Middle,0,1,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,16,0,0,0,0,1,52,2,1,496,1,1,Adult,18,496,3,1,4,3,3,1433,1433,Low
2516,Low Education,Adult,Married,46831.0,Middle,1,1,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,5,0,0,0,0,0,55,0,2,78,1,0,Adult,7,78,3,1,1,2,3,1123,1123,Low
9010,High Education,Adult,Married,83151.0,Upper,0,0,10-02-2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,22,1,1,0,0,1,52,4,0,2346,0,1,Adult,23,2346,5,1,5,5,5,1555,1555,Low
378,Middle Education,Adult,Married,52531.0,Middle,0,0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,19,0,0,0,0,0,53,0,0,794,0,0,Adult,21,794,3,2,4,4,3,2443,2443,Medium
4808,Middle Education,Old,Married,15759.0,Lower,0,0,05-09-2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,3,0,0,0,0,0,68,0,0,17,0,0,Old,4,17,1,5,1,1,1,5111,5111,High
5068,Middle Education,Adult,Single,22804.0,Lower,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,4,0,0,0,0,0,53,0,1,26,1,0,Adult,5,26,1,2,1,1,1,2111,2111,Medium
7628,Low Education,Adult,Married,43050.0,Middle,1,0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,6,0,0,0,0,0,51,0,1,76,1,0,Adult,8,76,2,5,2,2,2,5222,5222,High
7128,High Education,Adult,Single,42997.0,Middle,1,1,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,3,0,0,0,0,0,47,0,2,15,1,0,Adult,4,15,2,1,1,1,2,1112,1112,Low
2811,High Education,Old,Single,48918.0,Middle,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,5,0,0,0,0,0,61,0,2,62,1,0,Old,7,62,3,4,1,2,3,4123,4123,High
3551,High Education,Old,Together,60033.0,Middle,0,1,29-03-2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,8,0,0,0,0,0,70,0,1,198,1,0,Old,10,198,4,4,2,2,4,4224,4224,High
1663,High Education,Adult,Together,34043.0,Lower,1,0,25-10-2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,4,0,0,0,0,0,46,0,1,49,1,0,Adult,5,49,2,1,1,1,2,1112,1112,Low
5543,Middle Education,Adult,Together,57811.0,Middle,0,1,24-06-2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,20,0,0,0,0,0,58,1,1,802,1,0,Adult,25,802,3,3,5,4,3,3543,3543,High
1577,Middle Education,Old,Married,78569.0,Upper,0,0,19-02-2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,14,1,0,0,0,1,78,2,0,1736,0,1,Old,15,1736,5,5,3,5,5,5355,5355,High
10641,Middle Education,Adult,Single,7500.0,Lower,1,1,27-12-2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,6,0,0,0,0,0,46,0,2,57,1,0,Adult,10,57,1,5,2,2,1,5221,5221,High
6024,Middle Education,Old,Together,94384.0,Upper,0,0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,18,1,1,0,0,1,71,4,0,2302,0,1,Old,18,2302,5,2,4,5,5,2455,2455,Medium
1878,Low Education,Young,Married,23148.0,Lower,0,0,18-02-2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,5,0,0,0,0,0,39,0,0,37,0,0,Young,6,37,1,1,1,1,1,1111,1111,Low
3099,Middle Education,Adult,Single,44267.0,Middle,1,1,25-02-2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,11,0,0,0,0,0,54,0,2,310,1,0,Adult,16,310,2,3,3,3,2,3332,3332,High
6055,Middle Education,Adult,Married,71626.0,Upper,0,0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,18,0,0,0,0,0,45,1,0,1305,0,0,Adult,19,1305,4,1,4,5,4,1454,1454,Low
5841,Middle Education,Adult,Together,60894.0,Middle,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,21,0,0,0,0,0,58,0,1,832,1,0,Adult,26,832,4,2,5,4,4,2544,2544,Medium
3972,Middle Education,Adult,Together,50200.0,Middle,1,1,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,13,0,0,0,0,0,48,0,2,401,1,0,Adult,19,401,3,2,4,3,3,2433,2433,Medium
4394,High Education,Adult,Married,81051.0,Upper,0,0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,22,1,0,0,0,0,59,2,0,1501,0,0,Adult,23,1501,5,3,5,5,5,3555,3555,High
5758,Middle Education,Young,Married,65169.0,Middle,0,0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,27,1,1,1,0,1,42,5,0,1189,0,1,Young,28,1189,4,4,5,5,4,4554,4554,High
6658,Middle Education,Adult,Together,59868.0,Middle,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,25,0,0,0,0,0,52,0,1,1194,1,0,Adult,32,1194,4,4,5,5,4,4554,4554,High
4603,High Education,Old,Married,65695.0,Middle,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,19,0,0,0,0,0,64,0,1,656,1,0,Old,21,656,4,3,4,4,4,3444,3444,High
8427,High Education,Old,Single,64857.0,Middle,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,22,0,0,0,0,0,68,0,0,1540,0,0,Old,23,1540,4,2,5,5,4,2554,2554,Medium
10260,High Education,Adult,Together,45143.0,Middle,0,1,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,12,0,0,0,0,0,59,0,1,311,1,0,Adult,15,311,3,2,3,3,3,2333,2333,Medium
7143,Low Education,Old,Together,74805.0,Upper,0,1,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,21,0,0,0,0,0,69,0,1,820,1,0,Old,26,820,5,5,5,4,5,5545,5545,High
8789,Low Education,Young,Married,59060.0,Middle,1,0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,11,0,0,0,0,0,35,0,1,274,1,0,Young,14,274,4,2,3,3,4,2334,2334,Medium
6197,High Education,Old,Single,27238.0,Lower,1,1,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,6,0,0,0,0,0,62,0,2,57,1,0,Old,9,57,1,4,2,2,1,4221,4221,High
4554,Middle Education,Adult,Together,47009.0,Middle,0,1,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,13,0,0,0,0,0,59,0,1,448,1,0,Adult,17,448,3,1,3,3,3,1333,1333,Low
4937,Low Education,Adult,Married,46094.0,Middle,1,1,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,4,0,0,0,0,0,51,0,2,44,1,0,Adult,5,44,3,2,1,1,3,2113,2113,Medium
1920,Middle Education,Adult,Married,40321.0,Middle,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,6,0,0,0,0,0,52,0,2,102,1,0,Adult,8,102,2,2,2,2,2,2222,2222,Medium
8749,Middle Education,Young,Together,37235.0,Middle,1,0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,4,0,0,0,0,0,40,0,1,61,1,0,Young,5,61,2,2,1,2,2,2122,2122,Medium
1650,High Education,Old,Married,81843.0,Upper,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,26,0,0,0,0,0,64,0,0,1643,0,0,Old,27,1643,5,5,5,5,5,5555,5555,High
10377,High Education,Old,Together,46692.0,Middle,0,1,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,12,0,0,0,0,0,66,0,1,397,1,0,Old,15,397,3,4,3,3,3,4333,4333,High
9206,Middle Education,Adult,Together,77382.0,Upper,0,1,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,24,1,0,0,0,0,56,1,1,1121,1,0,Adult,26,1121,5,4,5,4,5,4545,4545,High
10971,Middle Education,Adult,Single,37774.0,Middle,2,0,03-09-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,12,0,0,0,1,1,47,2,2,473,1,1,Adult,16,473,2,4,3,3,2,4332,4332,High
6398,Low Education,Adult,Married,18393.0,Lower,1,0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,6,0,0,0,0,0,50,0,1,50,1,0,Adult,8,50,1,5,2,1,1,5211,5211,High
9212,High Education,Old,Married,72828.0,Upper,0,1,14-02-2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,22,0,0,0,0,0,62,0,1,1678,1,0,Old,28,1678,5,5,5,5,5,5555,5555,High
7937,Middle Education,Young,Married,24711.0,Lower,0,0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,6,0,0,0,0,0,42,0,0,58,0,0,Young,7,58,1,1,1,2,1,1121,1121,Low
839,High Education,Adult,Married,45503.0,Middle,1,0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,8,0,0,0,0,0,49,0,1,170,1,0,Adult,9,170,3,3,2,2,3,3223,3223,High
158,High Education,Old,Together,71604.0,Upper,0,0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,16,0,0,0,0,1,79,2,0,1196,0,1,Old,17,1196,4,5,3,5,4,5354,5354,High
4832,Middle Education,Adult,Married,27244.0,Lower,1,0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,6,0,0,0,0,0,45,0,1,101,1,0,Adult,8,101,1,1,2,2,1,1221,1221,Low
5621,Middle Education,Adult,Married,48752.0,Middle,1,1,12-12-2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,12,0,0,0,0,1,55,1,2,316,1,1,Adult,17,316,3,5,3,3,3,5333,5333,High
1945,Middle Education,Old,Married,71434.0,Upper,0,1,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,18,0,1,0,0,0,62,2,1,1400,1,0,Old,21,1400,4,5,4,5,4,5454,5454,High
5147,Middle Education,Old,Single,90842.0,Upper,0,0,29-07-2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,26,0,0,0,0,0,76,0,0,1424,0,0,Old,27,1424,5,3,5,5,5,3555,3555,High
2535,High Education,Adult,Married,88097.0,Upper,1,0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,19,1,1,0,0,1,46,4,1,844,1,1,Adult,20,844,5,4,4,4,5,4445,4445,High
11039,Middle Education,Adult,Married,51948.0,Middle,0,1,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,11,0,0,0,0,0,49,0,1,311,1,0,Adult,13,311,3,3,3,3,3,3333,3333,High
9495,Middle Education,Young,Together,71853.0,Upper,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,16,0,0,0,0,0,42,0,0,1149,0,0,Young,17,1149,5,4,3,4,5,4345,4345,High
9635,High Education,Young,Married,35876.0,Middle,0,0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,7,0,0,0,0,0,41,0,0,129,0,0,Young,8,129,2,5,2,2,2,5222,5222,High
2173,Middle Education,Old,Single,40049.0,Middle,0,1,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,4,0,0,0,0,0,72,0,1,32,1,0,Old,5,32,2,4,1,1,2,4112,4112,High
942,Middle Education,Young,Single,39660.0,Middle,1,0,08-08-2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,11,0,0,0,0,1,42,1,1,299,1,1,Young,14,299,2,4,3,3,2,4332,4332,High
9386,Middle Education,Old,Together,50127.0,Middle,0,1,29-05-2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,12,0,0,0,0,0,62,1,1,320,1,0,Old,13,320,3,1,3,3,3,1333,1333,Low
5510,High Education,Adult,Married,43263.0,Middle,0,1,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,13,0,0,0,0,0,47,0,1,441,1,0,Adult,16,441,2,5,3,3,2,5332,5332,High
873,High Education,Old,Married,62845.0,Middle,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,17,0,0,0,0,1,75,2,2,1178,1,1,Old,28,1178,4,5,5,5,4,5554,5554,High
2253,Middle Education,Young,Married,18929.0,Lower,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,5,0,0,0,0,0,34,0,0,85,0,0,Young,6,85,1,5,1,2,1,5121,5121,High
5181,Low Education,Young,Single,24367.0,Lower,1,0,20-03-2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,3,0,0,0,0,0,42,0,1,24,1,0,Young,4,24,1,3,1,1,1,3111,3111,High
979,Middle Education,Adult,Single,33249.0,Lower,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,6,0,0,0,0,0,49,0,1,112,1,0,Adult,8,112,2,5,2,2,2,5222,5222,High
10390,Low Education,Old,Married,26887.0,Lower,0,1,10-02-2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,4,0,0,0,0,0,65,0,1,30,1,0,Old,5,30,1,4,1,1,1,4111,4111,High
4698,High Education,Young,Married,50150.0,Middle,0,0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,14,0,0,0,0,0,41,0,0,410,0,0,Young,16,410,3,4,3,3,3,4333,4333,High
7793,Middle Education,Adult,Together,62061.0,Middle,0,1,31-08-2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,21,0,0,0,0,0,48,1,1,800,1,0,Adult,24,800,4,5,5,4,4,5544,5544,High
1745,High Education,Old,Single,85696.0,Upper,0,0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,19,0,0,0,0,1,62,1,0,1313,0,1,Old,20,1313,5,1,4,5,5,1455,1455,Low
10590,High Education,Old,Together,76542.0,Upper,0,0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,22,0,0,0,0,0,68,0,0,1483,0,0,Old,23,1483,5,1,5,5,5,1555,1555,Low
5080,Middle Education,Young,Single,70515.0,Upper,0,0,21-10-2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,16,0,0,0,0,1,31,1,0,1258,0,1,Young,17,1258,4,5,3,5,4,5354,5354,High
8369,Middle Education,Young,Together,18227.0,Lower,1,0,08-11-2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,3,0,0,0,0,0,37,0,1,28,1,0,Young,4,28,1,4,1,1,1,4111,4111,High
5232,Middle Education,Adult,Married,69139.0,Upper,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,10,0,0,0,0,0,59,0,1,227,1,0,Adult,11,227,4,4,2,3,4,4234,4234,High
2407,Middle Education,Young,Married,69109.0,Upper,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,19,1,0,0,0,1,42,2,0,1555,0,1,Young,20,1555,4,5,4,5,4,5454,5454,High
3834,Middle Education,Old,Single,69627.0,Upper,0,1,17-03-2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,21,0,0,0,0,0,62,0,1,861,1,0,Old,23,861,4,4,5,4,4,4544,4544,High
7912,Middle Education,Adult,Married,38136.0,Middle,1,0,22-04-2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,6,0,0,0,0,0,46,1,1,103,1,0,Adult,8,103,2,2,2,2,2,2222,2222,Medium
7712,High Education,Old,Single,62159.0,Middle,0,0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,18,0,0,0,0,0,78,0,0,634,0,0,Old,19,634,4,2,4,3,4,2434,2434,Medium
1065,Middle Education,Old,Single,80695.0,Upper,0,0,29-12-2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,18,0,0,0,0,0,61,0,0,1918,0,0,Old,19,1918,5,1,4,5,5,1455,1455,Low
7275,High Education,Adult,Single,33316.0,Lower,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,7,0,0,0,0,0,53,0,2,131,1,0,Adult,10,131,2,4,2,2,2,4222,4222,High
1343,Middle Education,Adult,Together,58554.0,Middle,1,1,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,16,0,0,0,0,0,56,0,2,586,1,0,Adult,22,586,4,3,4,3,4,3434,3434,High
1384,Low Education,Young,Married,17256.0,Lower,1,0,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,5,0,0,0,0,0,32,1,1,62,1,0,Young,7,62,1,5,1,2,1,5121,5121,High
9967,Middle Education,Adult,Single,53034.0,Middle,1,1,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,14,0,0,0,0,0,50,0,2,447,1,0,Adult,22,447,3,4,4,3,3,4433,4433,High
6181,Low Education,Old,Together,52203.0,Middle,0,0,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,26,0,0,0,0,0,74,0,0,939,0,0,Old,27,939,3,4,5,4,3,4543,4543,High
10507,Low Education,Adult,Single,59601.0,Middle,0,1,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,11,0,0,0,0,0,47,1,1,797,1,0,Adult,15,797,4,5,3,4,4,5344,5344,High
2674,High Education,Old,Single,75154.0,Upper,0,1,04-09-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,15,0,0,0,0,1,66,1,1,1143,1,1,Old,16,1143,5,2,3,4,5,2345,2345,Medium
2698,Middle Education,Adult,Single,47025.0,Middle,0,1,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,14,0,0,0,0,0,48,0,1,415,1,0,Adult,17,415,3,3,3,3,3,3333,3333,High
3231,Middle Education,Adult,Married,37971.0,Middle,1,0,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,4,0,0,0,0,0,51,0,1,30,1,0,Adult,5,30,2,1,1,1,2,1112,1112,Low
4096,High Education,Adult,Single,41335.0,Middle,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,9,0,0,0,0,0,56,0,1,187,1,0,Adult,12,187,2,4,2,2,2,4222,4222,High
10476,Middle Education,Old,Married,67267.0,Middle,0,1,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,10,0,0,0,0,0,66,0,1,251,1,0,Old,11,251,4,5,2,3,4,5234,5234,High
5948,Middle Education,Adult,Single,57338.0,Middle,0,1,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,10,0,0,0,0,0,49,0,1,237,1,0,Adult,12,237,3,1,2,3,3,1233,1233,Low
9140,Low Education,Old,Together,50523.0,Middle,1,1,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,6,0,0,0,0,0,64,0,2,91,1,0,Old,8,91,3,1,2,2,3,1223,1223,Low
10258,High Education,Adult,Single,35791.0,Middle,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,4,0,0,0,0,0,59,0,3,35,1,0,Adult,6,35,2,1,1,1,2,1112,1112,Low
5675,High Education,Old,Single,50611.0,Middle,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,16,0,0,0,0,0,64,1,1,493,1,0,Old,22,493,3,1,4,3,3,1433,1433,Low
4743,High Education,Adult,Married,56242.0,Middle,0,1,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,23,0,0,0,0,0,55,0,1,971,1,0,Adult,28,971,3,2,5,4,3,2543,2543,Medium
8805,Middle Education,Old,Single,48904.0,Middle,0,1,02-12-2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,13,0,0,0,0,0,64,0,1,371,1,0,Old,17,371,3,5,3,3,3,5333,5333,High
1542,Middle Education,Adult,Single,56243.0,Middle,1,2,30-12-2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,14,0,0,0,0,0,49,0,3,396,1,0,Adult,20,396,3,4,4,3,3,4433,4433,High
6770,Middle Education,Young,Married,21355.0,Lower,1,0,20-08-2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,5,0,0,0,0,1,39,2,1,68,1,1,Young,7,68,1,5,1,2,1,5121,5121,High
8773,High Education,Adult,Together,57420.0,Middle,0,1,25-06-2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,12,0,0,0,0,0,53,1,1,322,1,0,Adult,15,322,3,4,3,3,3,4333,4333,High
10420,High Education,Old,Single,46390.0,Middle,0,1,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,9,0,0,0,0,0,69,0,1,222,1,0,Old,10,222,3,3,2,3,3,3233,3233,High
7514,Low Education,Old,Together,54342.0,Middle,1,1,03-07-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,8,0,0,0,0,0,68,0,2,177,1,0,Old,12,177,3,2,2,2,3,2223,2223,Medium
793,Middle Education,Adult,Married,20895.0,Lower,1,0,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,5,0,0,0,0,0,51,0,1,45,1,0,Adult,6,45,1,4,1,1,1,4111,4111,High
10909,Middle Education,Old,Married,92344.0,Upper,0,0,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,20,1,0,0,0,0,76,2,0,1899,0,0,Old,20,1899,5,5,4,5,5,5455,5455,High
8702,Low Education,Adult,Together,26907.0,Lower,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,4,0,0,0,0,0,48,0,2,22,1,0,Adult,6,22,1,5,1,1,1,5111,5111,High
4791,Middle Education,Young,Together,44964.0,Middle,1,1,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,4,0,0,0,0,0,44,0,2,41,1,0,Young,5,41,3,4,1,1,3,4113,4113,High
2963,Middle Education,Adult,Together,75507.0,Upper,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,20,0,0,0,0,0,45,0,0,1440,0,0,Adult,21,1440,5,3,4,5,5,3455,3455,High
8216,High Education,Adult,Married,53761.0,Middle,1,1,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,11,0,0,0,0,0,52,0,2,325,1,0,Adult,17,325,3,5,3,3,3,5333,5333,High
